,date,PRCP,TAVG,TMAX,TMIN,transactions,dollar_amount,isSunday,isHoliday
334,2021-12-31,0.0,14.6,17.8,12.2,1237.0,416.0400000000005,0,1
335,2022-01-01,0.0,15.4,17.8,11.7,5566.0,8412.310000000003,0,1
336,2022-01-02,0.0,14.3,19.4,7.2,197.0,74.99,1,0
337,2022-01-03,0.0,10.2,15.6,3.3,13620.0,17933.149999999987,0,0
338,2022-01-04,0.0,9.9,15.6,4.4,13767.0,18172.629999999972,0,0
339,2022-01-05,0.0,11.0,18.3,5.6,13955.0,18626.279999999995,0,0
340,2022-01-06,0.0,12.1,18.3,6.7,14176.0,19348.040000000005,0,0
341,2022-01-07,0.0,12.6,15.0,10.0,15376.0,21244.18999999997,0,0
342,2022-01-08,0.0,13.8,16.1,9.4,14484.0,21325.18,0,0
343,2022-01-09,0.0,12.3,20.6,6.7,170.0,59.699999999999996,1,0
344,2022-01-10,0.0,13.1,22.2,7.2,13726.0,18757.640000000007,0,0
345,2022-01-11,0.0,14.6,24.4,8.3,15045.0,20584.78999999994,0,0
346,2022-01-12,0.0,14.9,23.3,8.3,15610.0,21377.019999999982,0,0
347,2022-01-13,0.0,14.8,22.2,10.0,16733.0,23028.77999999999,0,0
348,2022-01-14,0.0,16.5,21.1,12.2,18109.0,24947.3,0,0
349,2022-01-15,0.8,15.1,21.1,11.1,16210.0,24152.54999999994,0,0
350,2022-01-16,0.0,17.2,19.4,12.8,236.0,86.59999999999997,1,0
351,2022-01-17,3.3,15.8,18.9,12.8,1209.0,431.4400000000004,0,1
352,2022-01-18,0.0,14.8,17.2,12.8,17084.0,22838.059999999947,0,0
353,2022-01-19,0.0,15.4,17.8,11.1,17628.0,24166.23999999996,0,0
354,2022-01-20,0.0,13.4,20.0,8.3,17957.0,24369.869999999948,0,0
355,2022-01-21,0.0,13.0,16.7,7.2,19151.0,26145.47999999992,0,0
356,2022-01-22,0.0,13.6,20.6,7.8,17941.0,25856.929999999953,0,0
357,2022-01-23,0.0,13.9,21.1,7.2,238.0,82.43999999999998,1,0
358,2022-01-24,0.0,13.4,18.9,7.2,16604.0,22122.559999999987,0,0
359,2022-01-25,0.0,14.2,16.7,8.3,17720.0,24055.909999999993,0,0
360,2022-01-26,0.0,13.4,19.4,8.3,18370.0,24947.989999999954,0,0
361,2022-01-27,0.0,12.9,21.1,5.6,18855.0,25461.519999999895,0,0
362,2022-01-28,0.0,13.4,25.0,6.1,19573.0,26911.269999999888,0,0
363,2022-01-29,0.0,13.2,20.6,7.2,17966.0,25773.810000000012,0,0
364,2022-01-30,0.0,12.5,19.4,5.6,262.0,86.39999999999999,1,0
365,2022-01-31,0.0,11.8,16.7,6.1,16807.0,22717.039999999968,0,0
366,2022-02-01,0.0,14.3,17.2,10.0,17619.0,24392.169999999966,0,0
367,2022-02-02,0.0,12.7,18.9,7.2,18514.0,25399.77999999996,0,0
368,2022-02-03,0.0,11.4,17.8,3.9,18860.0,26131.549999999952,0,0
369,2022-02-04,0.0,11.8,19.4,4.4,19957.0,27656.13999999997,0,0
370,2022-02-05,0.0,12.1,20.0,3.9,18347.0,26387.779999999955,0,0
371,2022-02-06,0.0,12.4,22.2,4.4,245.0,96.59999999999998,1,0
372,2022-02-07,0.0,14.9,23.3,6.7,17357.0,23616.069999999963,0,0
373,2022-02-08,0.0,15.5,24.4,6.7,17839.0,24898.929999999986,0,0
374,2022-02-09,0.0,16.6,29.4,7.2,18232.0,25142.369999999948,0,0
375,2022-02-10,0.0,18.8,27.8,10.0,19035.0,26330.009999999973,0,0
376,2022-02-11,0.0,18.2,27.2,10.0,19924.0,27396.38999999994,0,0
377,2022-02-12,0.0,18.6,32.8,9.4,18849.0,27480.29999999995,0,0
378,2022-02-13,0.0,18.6,28.3,8.9,226.0,75.99999999999999,1,0
379,2022-02-14,0.0,16.4,23.9,8.3,19082.0,26064.07000000001,0,0
380,2022-02-15,5.6,14.2,15.6,9.4,17607.0,25394.02999999994,0,0
381,2022-02-16,0.0,12.0,16.7,7.8,19042.0,26837.559999999994,0,0
382,2022-02-17,0.0,13.5,21.7,7.8,19212.0,27016.94999999996,0,0
383,2022-02-18,0.0,13.1,20.6,5.0,20379.0,28928.84999999997,0,0
384,2022-02-19,0.0,12.9,20.0,5.6,18518.0,27276.059999999965,0,0
385,2022-02-20,0.0,13.4,17.2,10.0,241.0,92.89999999999998,1,0
386,2022-02-21,0.0,14.6,16.7,12.8,1185.0,427.8900000000004,0,1
387,2022-02-22,6.9,13.6,15.6,11.1,18486.0,26230.999999999938,0,0
388,2022-02-23,5.3,11.4,13.3,8.9,18622.0,26491.70999999992,0,0
389,2022-02-24,0.0,10.5,15.6,4.4,19203.0,27090.809999999958,0,0
390,2022-02-25,0.0,10.1,15.6,3.3,19639.0,27887.94999999993,0,0
391,2022-02-26,0.0,11.6,19.4,4.4,18553.0,27335.87999999997,0,0
392,2022-02-27,0.0,13.8,20.6,6.1,231.0,86.4,1,0
393,2022-02-28,0.0,14.6,23.9,6.7,17240.0,23982.669999999973,0,0
394,2022-03-01,0.0,15.8,24.4,7.2,18352.0,25443.68999999995,0,0
395,2022-03-02,0.0,16.8,25.6,7.8,18730.0,26174.959999999974,0,0
396,2022-03-03,0.0,14.7,16.1,11.1,18976.0,27077.329999999958,0,0
397,2022-03-04,15.7,14.5,17.2,11.7,19878.0,28482.719999999932,0,0
398,2022-03-05,0.3,13.8,15.0,11.7,17836.0,27035.919999999925,0,0
399,2022-03-06,0.0,12.6,16.1,9.4,184.0,70.7,1,0
400,2022-03-07,0.0,12.4,17.8,6.7,17659.0,25024.239999999943,0,0
401,2022-03-08,0.0,13.2,19.4,5.6,19101.0,26788.899999999972,0,0
402,2022-03-09,0.0,12.9,17.2,6.7,18937.0,26711.990000000005,0,0
403,2022-03-10,0.0,15.0,17.8,11.7,19557.0,27587.089999999975,0,0
404,2022-03-11,0.0,13.9,20.6,7.8,20216.0,28312.229999999916,0,0
405,2022-03-12,0.0,14.4,22.2,6.7,18661.0,28152.409999999963,0,0
406,2022-03-13,0.0,13.9,17.2,9.4,251.0,93.64999999999995,1,0
407,2022-03-14,0.0,14.8,18.9,11.1,17754.0,24694.309999999958,0,0
408,2022-03-15,0.0,14.8,18.9,10.6,18974.0,26911.679999999928,0,0
409,2022-03-16,0.0,16.1,19.4,13.3,19169.0,26947.3299999999,0,0
410,2022-03-17,0.0,16.1,23.3,10.6,19703.0,28450.879999999936,0,0
411,2022-03-18,0.0,16.4,23.3,10.0,20436.0,29074.68999999995,0,0
412,2022-03-19,1.5,16.0,18.9,12.8,18929.0,28143.029999999988,0,0
413,2022-03-20,5.8,14.9,17.8,12.8,280.0,99.74999999999994,1,0
414,2022-03-21,0.0,15.1,19.4,11.1,19050.0,26348.87999999995,0,0
415,2022-03-22,0.0,16.9,25.0,11.1,19701.0,27842.369999999977,0,0
416,2022-03-23,0.0,20.2,29.4,12.8,19662.0,27895.139999999967,0,0
417,2022-03-24,0.0,18.9,22.2,12.8,20075.0,28419.52999999994,0,0
418,2022-03-25,0.0,16.3,19.4,13.3,20397.0,28890.96999999997,0,0
419,2022-03-26,0.0,15.4,18.9,12.8,18402.0,27432.759999999966,0,0
420,2022-03-27,0.0,15.0,17.2,13.3,298.0,108.89999999999995,1,0
421,2022-03-28,12.2,15.9,18.9,12.2,17004.0,24164.459999999963,0,0
422,2022-03-29,5.3,14.6,17.2,12.2,19527.0,26800.789999999935,0,0
423,2022-03-30,0.0,15.4,18.3,12.8,19405.0,27444.039999999964,0,0
424,2022-03-31,0.0,15.2,16.7,13.9,2888.0,983.5800000000011,0,1
425,2022-04-01,0.0,16.1,20.0,14.4,20014.0,28524.919999999944,0,0
426,2022-04-02,0.0,15.9,16.7,14.4,18045.0,27431.629999999976,0,0
427,2022-04-03,0.3,15.6,17.2,13.9,186.0,60.750000000000014,1,0
428,2022-04-04,0.0,16.3,18.9,13.3,17885.0,25304.349999999966,0,0
429,2022-04-05,0.0,15.3,20.0,11.7,18767.0,26200.619999999933,0,0
430,2022-04-06,0.0,17.3,22.2,12.8,19770.0,27485.239999999954,0,0
431,2022-04-07,0.0,19.2,31.7,12.8,19563.0,27495.349999999966,0,0
432,2022-04-08,0.0,24.3,35.0,14.4,20068.0,28379.19999999994,0,0
433,2022-04-09,0.0,20.7,21.1,15.0,18185.0,26812.57999999998,0,0
434,2022-04-10,0.0,16.8,19.4,15.6,246.0,90.0,1,0
435,2022-04-11,0.0,16.3,18.3,13.9,18512.0,26117.44999999996,0,0
436,2022-04-12,0.0,15.7,18.9,12.8,19235.0,27232.179999999953,0,0
437,2022-04-13,0.0,14.7,18.9,10.6,19995.0,28045.82999999995,0,0
438,2022-04-14,0.0,14.2,18.9,8.9,20555.0,29324.28999999997,0,0
439,2022-04-15,0.0,15.7,19.4,12.2,21787.0,30877.12999999995,0,0
440,2022-04-16,0.0,16.2,18.9,15.0,18413.0,27673.039999999954,0,0
441,2022-04-17,0.0,16.3,19.4,13.9,226.0,86.24999999999994,1,0
442,2022-04-18,0.0,16.1,20.6,13.9,18555.0,25851.06999999994,0,0
443,2022-04-19,0.0,16.5,20.6,13.3,19730.0,27859.6399999999,0,0
444,2022-04-20,0.0,16.5,19.4,13.3,19581.0,28165.929999999928,0,0
445,2022-04-21,0.0,15.3,19.4,11.1,19977.0,28319.279999999915,0,0
446,2022-04-22,0.3,16.3,18.9,12.8,20855.0,30475.939999999937,0,0
447,2022-04-23,0.0,14.8,18.9,10.6,18969.0,28563.64999999998,0,0
448,2022-04-24,0.0,17.2,26.1,11.1,266.0,104.34999999999995,1,0
449,2022-04-25,0.0,20.0,27.8,11.7,17571.0,24861.90999999992,0,0
450,2022-04-26,0.0,18.2,22.8,11.7,18800.0,27031.13999999996,0,0
451,2022-04-27,0.0,16.3,17.8,13.9,19085.0,27227.989999999907,0,0
452,2022-04-28,0.0,15.3,17.8,13.9,19467.0,28247.609999999913,0,0
453,2022-04-29,0.0,15.9,19.4,12.8,20278.0,29142.399999999965,0,0
454,2022-04-30,0.0,16.3,20.0,12.2,18562.0,28399.09999999995,0,0
455,2022-05-01,0.0,16.6,18.9,14.4,226.0,86.65,1,0
456,2022-05-02,0.0,15.7,18.3,14.4,17966.0,25109.17999999994,0,0
457,2022-05-03,0.0,16.3,17.8,13.9,18910.0,26889.139999999952,0,0
458,2022-05-04,0.0,15.6,20.0,12.2,19115.0,27507.259999999944,0,0
459,2022-05-05,0.0,17.3,20.6,14.4,19607.0,28488.25999999993,0,0
460,2022-05-06,0.0,16.3,19.4,14.4,20314.0,29566.449999999953,0,0
461,2022-05-07,0.0,17.2,18.9,15.6,18168.0,27838.11999999997,0,0
462,2022-05-08,0.0,16.3,18.3,14.4,220.0,81.54999999999995,1,0
463,2022-05-09,0.0,15.7,19.4,13.3,17661.0,25103.42999999994,0,0
464,2022-05-10,0.0,15.3,18.9,11.1,19350.0,27915.629999999943,0,0
465,2022-05-11,0.0,14.9,18.3,11.7,19129.0,28105.81999999996,0,0
466,2022-05-12,0.0,16.2,23.9,9.4,19205.0,27605.010000000002,0,0
467,2022-05-13,0.0,18.8,25.0,11.7,19945.0,29112.439999999933,0,0
468,2022-05-14,0.0,20.2,27.2,12.8,17966.0,27393.129999999983,0,0
469,2022-05-15,0.0,19.4,21.1,15.0,237.0,80.14999999999999,1,0
470,2022-05-16,0.0,16.2,19.4,14.4,17564.0,25159.459999999937,0,0
471,2022-05-17,0.0,16.0,17.8,13.9,18606.0,26823.76999999996,0,0
472,2022-05-18,0.0,16.2,18.3,15.0,17674.0,26999.04999999994,0,0
473,2022-05-19,0.0,15.8,18.3,14.4,15.0,19.5,0,1
474,2022-05-20,0.5,16.0,18.3,14.4,49.0,42.699999999999996,0,1
475,2022-05-21,0.0,16.1,18.9,15.0,91.0,55.3,0,1
476,2022-05-22,0.0,16.6,20.0,14.4,2.0,0.5,1,0
477,2022-05-23,0.0,15.5,18.3,13.9,2122.0,1150.7799999999993,0,1
478,2022-05-24,0.0,15.8,17.8,14.4,19050.0,27416.70999999996,0,0
479,2022-05-25,0.0,15.6,18.9,12.8,18986.0,27740.599999999966,0,0
480,2022-05-26,0.0,16.8,18.9,15.6,18963.0,27768.21999999993,0,0
481,2022-05-27,0.0,16.8,20.0,15.6,20059.0,29364.899999999896,0,0
482,2022-05-28,0.0,16.9,18.3,15.6,17690.0,27097.43999999994,0,0
483,2022-05-29,0.0,17.1,19.4,15.6,286.0,107.09999999999998,1,0
484,2022-05-30,0.0,17.1,20.0,15.6,534.0,257.1,0,1
485,2022-05-31,0.0,17.4,20.0,15.6,18590.0,26072.68999999993,0,0
486,2022-06-01,0.0,17.4,19.4,16.1,18900.0,27119.349999999937,0,0
487,2022-06-02,0.0,16.6,19.4,15.0,19208.0,27674.979999999927,0,0
488,2022-06-03,0.0,16.3,19.4,15.0,20125.0,29326.39999999989,0,0
489,2022-06-04,0.0,17.4,20.0,16.1,18003.0,27489.07999999996,0,0
490,2022-06-05,0.0,17.9,21.1,16.7,257.0,94.49999999999994,1,0
491,2022-06-06,0.0,18.4,21.1,16.1,18129.0,25774.679999999964,0,0
492,2022-06-07,0.0,17.5,19.4,16.1,18990.0,27000.189999999944,0,0
493,2022-06-08,0.0,17.6,20.6,16.1,19220.0,28066.449999999975,0,0
494,2022-06-09,0.0,17.6,20.6,16.1,19204.0,27876.78999999991,0,0
495,2022-06-10,0.0,18.0,21.7,15.6,18239.0,27946.839999999946,0,0
496,2022-06-11,0.0,18.8,21.7,16.7,118.0,139.65,0,1
497,2022-06-12,0.0,18.3,20.0,16.7,68.0,26.450000000000006,1,0
498,2022-06-13,0.0,17.6,19.4,16.7,17546.0,25230.52999999997,0,0
499,2022-06-14,0.0,18.1,20.6,16.7,18993.0,27473.41999999997,0,0
500,2022-06-15,0.0,17.7,20.0,16.1,19381.0,27789.519999999953,0,0
501,2022-06-16,0.0,17.9,20.6,16.7,19796.0,28638.30999999993,0,0
502,2022-06-17,0.0,18.1,20.0,16.7,19953.0,29129.949999999946,0,0
503,2022-06-18,0.0,17.7,20.0,16.1,17546.0,26718.83999999995,0,0
504,2022-06-19,0.0,17.9,22.2,13.3,206.0,76.44999999999997,1,0
505,2022-06-20,0.0,19.6,25.0,14.4,17203.0,25011.669999999966,0,1
506,2022-06-21,0.0,19.9,22.8,18.3,19352.0,27337.75999999996,0,0
507,2022-06-22,0.0,20.3,23.3,17.8,19203.0,27791.159999999945,0,0
508,2022-06-23,0.0,20.9,24.4,18.9,17316.0,26848.219999999954,0,0
509,2022-06-24,0.0,20.8,23.3,17.8,1905.0,1173.5400000000002,0,1
510,2022-06-25,0.0,19.9,22.2,16.1,17516.0,26829.039999999986,0,0
511,2022-06-26,0.0,19.4,22.8,16.7,233.0,78.95,1,0
512,2022-06-27,0.0,19.7,23.9,16.7,17737.0,25020.439999999962,0,0
513,2022-06-28,0.0,21.3,25.0,18.3,18746.0,26694.219999999943,0,0
514,2022-06-29,0.0,21.5,24.4,18.9,19488.0,27891.889999999952,0,0
515,2022-06-30,0.0,20.9,24.4,18.9,19731.0,28045.93999999991,0,0
516,2022-07-01,0.0,20.6,22.8,18.9,20539.0,29887.429999999946,0,0
517,2022-07-02,0.0,20.4,22.2,18.3,17684.0,26722.43999999997,0,0
518,2022-07-03,0.0,19.3,21.1,17.8,285.0,101.99999999999994,1,0
519,2022-07-04,0.0,19.1,20.6,17.8,325.0,157.49999999999997,0,1
520,2022-07-05,0.0,19.6,22.2,18.9,18852.0,26750.029999999933,0,0
521,2022-07-06,0.0,20.6,22.8,18.9,19226.0,27294.489999999907,0,0
522,2022-07-07,0.0,19.7,21.7,18.3,19173.0,28089.459999999915,0,0
523,2022-07-08,0.0,19.5,22.2,18.3,19842.0,28734.789999999943,0,0
524,2022-07-09,0.0,20.0,22.2,17.8,17381.0,26912.640000000003,0,0
525,2022-07-10,0.0,19.8,22.8,17.2,226.0,76.55,1,0
526,2022-07-11,0.0,19.5,21.1,17.8,17557.0,25137.769999999942,0,0
527,2022-07-12,0.0,18.6,21.7,17.2,18654.0,26858.969999999965,0,0
528,2022-07-13,0.0,18.9,21.7,17.2,19462.0,28187.34999999995,0,0
529,2022-07-14,0.0,19.3,21.7,17.8,19569.0,28455.669999999864,0,0
530,2022-07-15,0.0,19.1,21.7,17.8,20528.0,30419.999999999975,0,0
531,2022-07-16,0.0,18.9,21.7,17.8,16976.0,27447.98999999998,0,0
532,2022-07-17,0.0,18.9,21.7,17.2,220.0,83.94999999999999,1,0
533,2022-07-18,0.0,20.2,25.0,18.3,18163.0,25793.04999999998,0,0
534,2022-07-19,0.0,21.8,25.6,19.4,18994.0,27206.24999999991,0,0
535,2022-07-20,0.0,22.0,26.7,20.0,19304.0,28333.099999999944,0,0
536,2022-07-21,0.0,22.2,25.6,18.9,19655.0,28941.54999999994,0,0
537,2022-07-22,0.0,20.8,23.3,18.9,19555.0,29269.84999999994,0,0
538,2022-07-23,0.0,20.4,23.3,18.9,17319.0,27167.90999999995,0,0
539,2022-07-24,0.0,20.8,23.3,18.9,225.0,85.63999999999999,1,0
540,2022-07-25,0.0,21.4,23.3,19.4,17776.0,25494.679999999982,0,0
541,2022-07-26,0.0,20.9,24.4,19.4,19326.0,27850.32999999993,0,0
542,2022-07-27,0.0,21.8,24.4,19.4,19915.0,28728.569999999916,0,0
543,2022-07-28,0.0,21.2,24.4,19.4,20026.0,28848.16999999994,0,0
544,2022-07-29,0.0,20.8,23.9,18.9,20034.0,29295.329999999976,0,0
545,2022-07-30,0.0,21.9,25.6,20.0,17590.0,26976.269999999953,0,0
546,2022-07-31,0.0,22.8,26.1,20.6,239.0,89.19999999999997,1,0
547,2022-08-01,0.0,23.2,26.7,21.1,18035.0,25767.19999999994,0,0
548,2022-08-02,0.0,23.4,26.1,21.1,18785.0,27252.239999999918,0,0
549,2022-08-03,0.0,22.7,25.0,20.6,19278.0,27561.749999999978,0,0
550,2022-08-04,0.0,21.9,26.1,20.0,19318.0,28571.469999999932,0,0
551,2022-08-05,0.0,22.8,26.7,20.6,20040.0,28982.23999999996,0,0
552,2022-08-06,0.0,22.7,25.6,20.6,17410.0,26651.069999999963,0,0
553,2022-08-07,0.0,22.6,26.1,19.4,277.0,96.44999999999999,1,0
554,2022-08-08,0.0,22.6,27.2,20.0,17693.0,25694.639999999963,0,0
555,2022-08-09,0.0,24.4,29.4,21.1,19356.0,27565.139999999992,0,0
556,2022-08-10,0.0,25.1,29.4,22.2,19378.0,28098.909999999993,0,0
557,2022-08-11,0.0,24.1,28.3,20.6,19514.0,28143.989999999998,0,0
558,2022-08-12,0.0,23.4,27.8,20.6,20203.0,29099.909999999923,0,0
559,2022-08-13,0.0,23.7,26.7,21.1,17482.0,26733.559999999976,0,0
560,2022-08-14,0.0,23.4,27.2,21.1,265.0,97.93999999999997,1,0
561,2022-08-15,0.0,23.9,26.1,21.1,17927.0,25348.460000000003,0,0
562,2022-08-16,0.0,23.1,26.7,20.6,18982.0,27180.039999999986,0,0
563,2022-08-17,0.0,23.3,27.2,20.6,19624.0,27889.96999999997,0,0
564,2022-08-18,0.0,23.7,27.2,20.6,19007.0,27918.269999999924,0,0
565,2022-08-19,0.0,22.0,25.0,20.0,19897.0,28923.379999999936,0,0
566,2022-08-20,0.0,21.7,24.4,20.6,17408.0,26723.88999999996,0,0
567,2022-08-21,0.0,21.9,23.9,20.0,233.0,94.64999999999998,1,0
568,2022-08-22,0.0,22.1,26.1,20.6,17939.0,25298.439999999984,0,0
569,2022-08-23,0.0,21.9,24.4,20.6,18761.0,27301.74999999998,0,0
570,2022-08-24,0.0,22.1,24.4,20.6,19292.0,27846.869999999955,0,0
571,2022-08-25,0.0,22.9,26.1,21.1,19710.0,28651.04999999989,0,0
572,2022-08-26,0.0,23.9,26.7,21.7,19956.0,29124.009999999907,0,0
573,2022-08-27,0.0,22.8,25.0,21.1,18084.0,27354.749999999953,0,0
574,2022-08-28,0.0,22.4,24.4,21.1,252.0,92.75,1,0
575,2022-08-29,0.0,22.7,25.6,21.7,17694.0,25244.889999999945,0,0
576,2022-08-30,0.0,23.3,27.8,20.6,18380.0,26373.479999999938,0,0
577,2022-08-31,0.0,24.7,29.4,20.6,19050.0,27487.979999999916,0,0
578,2022-09-01,0.0,25.1,29.4,21.1,19036.0,27392.77999999998,0,0
579,2022-09-02,0.0,25.6,31.7,22.2,19695.0,28930.75999999994,0,0
580,2022-09-03,0.0,27.1,35.0,23.3,17175.0,26284.67999999996,0,0
581,2022-09-04,0.0,30.6,32.8,25.6,278.0,102.99999999999996,1,0
582,2022-09-05,0.0,27.1,31.7,23.3,518.0,232.5999999999999,0,1
583,2022-09-06,0.0,25.8,30.0,22.8,18410.0,25860.919999999947,0,0
584,2022-09-07,0.0,26.3,31.7,22.8,18205.0,26492.84999999992,0,0
585,2022-09-08,0.5,26.8,34.4,23.9,18525.0,26845.80999999999,0,0
586,2022-09-09,16.0,28.1,31.7,21.1,16699.0,25911.859999999964,0,0
587,2022-09-10,0.0,23.4,26.7,22.2,17687.0,27477.819999999974,0,0
588,2022-09-11,0.0,25.2,28.9,23.3,215.0,81.69999999999999,1,0
589,2022-09-12,0.0,24.8,27.2,22.8,17401.0,24836.999999999945,0,0
590,2022-09-13,0.0,23.9,26.7,21.1,17973.0,25632.879999999946,0,0
591,2022-09-14,0.0,21.8,24.4,20.6,18060.0,26358.619999999974,0,0
592,2022-09-15,0.0,21.8,23.9,19.4,18655.0,26874.109999999935,0,0
593,2022-09-16,0.0,21.2,24.4,18.9,19879.0,28597.369999999875,0,0
594,2022-09-17,0.0,21.2,23.9,18.9,17731.0,27084.31999999999,0,0
595,2022-09-18,0.0,21.2,22.8,18.3,320.0,113.23999999999997,1,0
596,2022-09-19,0.0,20.7,24.4,18.3,17602.0,24941.259999999973,0,0
597,2022-09-20,0.0,21.4,25.6,17.8,17668.0,25633.439999999915,0,0
598,2022-09-21,0.0,22.4,25.6,19.4,18093.0,26299.159999999953,0,0
599,2022-09-22,0.0,21.6,26.1,16.7,18469.0,27309.51999999994,0,0
600,2022-09-23,0.0,22.6,27.2,19.4,18871.0,27625.5499999999,0,0
601,2022-09-24,0.0,23.3,27.2,20.0,16878.0,26043.369999999933,0,0
602,2022-09-25,0.0,23.5,26.7,20.6,233.0,87.94999999999999,1,0
603,2022-09-26,0.0,22.9,26.7,20.0,17097.0,24928.05999999996,0,0
604,2022-09-27,0.0,23.2,29.4,20.0,18280.0,26547.079999999994,0,0
605,2022-09-28,0.0,22.3,26.1,20.0,18165.0,26694.839999999964,0,0
606,2022-09-29,0.0,20.8,25.0,18.9,18606.0,27681.22999999995,0,0
607,2022-09-30,0.0,21.0,22.8,19.4,19191.0,28232.36999999994,0,0
608,2022-10-01,0.0,20.3,22.8,18.9,16907.0,26134.86999999995,0,0
609,2022-10-02,0.0,20.9,23.3,20.0,237.0,84.89999999999996,1,0
610,2022-10-03,0.0,21.2,22.8,20.0,16868.0,24572.669999999947,0,0
611,2022-10-04,0.0,20.7,23.3,18.9,17765.0,25982.819999999923,0,0
612,2022-10-05,0.0,19.8,21.1,18.3,17946.0,26789.989999999965,0,0
613,2022-10-06,0.0,19.4,21.1,18.3,18813.0,27689.97999999995,0,0
614,2022-10-07,0.0,20.7,23.9,18.3,19707.0,29053.81999999992,0,0
615,2022-10-08,0.0,21.4,25.0,18.9,17052.0,26656.139999999952,0,0
616,2022-10-09,0.0,20.8,24.4,19.4,218.0,79.19999999999999,1,0
617,2022-10-10,0.0,20.6,22.8,19.4,16504.0,24173.699999999953,0,1
618,2022-10-11,0.3,20.5,22.8,19.4,17679.0,25830.13999999992,0,0
619,2022-10-12,0.0,20.7,23.3,20.0,18293.0,26542.559999999943,0,0
620,2022-10-13,0.0,20.3,21.1,18.9,18008.0,26889.829999999947,0,0
621,2022-10-14,0.0,19.4,20.6,18.3,19040.0,28739.11999999993,0,0
622,2022-10-15,0.5,20.1,22.8,17.8,16915.0,26666.739999999987,0,0
623,2022-10-16,0.0,20.0,23.3,18.3,208.0,83.29999999999998,1,0
624,2022-10-17,0.0,20.0,23.3,16.1,17266.0,24547.639999999956,0,0
625,2022-10-18,0.0,20.9,27.2,16.1,17877.0,26323.16999999996,0,0
626,2022-10-19,0.0,24.2,35.0,16.7,17492.0,26256.339999999967,0,0
627,2022-10-20,0.0,22.9,26.7,16.7,18084.0,26456.40999999995,0,0
628,2022-10-21,0.0,20.0,22.8,18.9,18910.0,27873.36999999996,0,0
629,2022-10-22,0.8,20.3,21.1,17.8,16905.0,26097.01999999993,0,0
630,2022-10-23,0.8,18.7,20.6,15.0,209.0,79.44999999999997,1,0
631,2022-10-24,0.0,17.6,23.3,11.7,16278.0,23705.159999999996,0,0
632,2022-10-25,0.0,17.7,23.3,10.6,17438.0,25172.989999999918,0,0
633,2022-10-26,0.0,18.3,21.7,14.4,17889.0,26360.40999999999,0,0
634,2022-10-27,0.0,18.8,21.1,15.0,18011.0,26479.899999999947,0,0
635,2022-10-28,0.0,17.4,22.2,12.8,18790.0,27323.439999999933,0,0
636,2022-10-29,0.0,18.2,22.8,13.3,16839.0,25564.819999999934,0,0
637,2022-10-30,0.0,17.8,24.4,12.2,218.0,80.99999999999999,1,0
638,2022-10-31,0.0,18.2,25.0,12.8,15406.0,21844.22999999995,0,0
639,2022-11-01,0.0,19.3,20.6,17.2,16952.0,24524.679999999957,0,0
640,2022-11-02,1.8,17.6,19.4,15.6,17956.0,26266.46999999997,0,0
641,2022-11-03,0.0,16.4,17.8,11.7,18096.0,26567.0299999999,0,0
642,2022-11-04,0.0,14.1,20.6,8.3,19024.0,27822.24999999996,0,0
643,2022-11-05,0.0,15.2,21.1,9.4,16556.0,25327.37999999992,0,0
644,2022-11-06,0.0,15.1,19.4,10.6,201.0,77.89,1,0
645,2022-11-07,2.5,17.1,19.4,15.6,16237.0,23531.929999999935,0,0
646,2022-11-08,21.3,17.7,19.4,13.3,15212.0,23049.96999999994,0,0
647,2022-11-09,1.5,15.6,21.1,10.6,18387.0,27061.029999999948,0,0
648,2022-11-10,0.0,13.1,18.3,7.8,18666.0,27581.27999999995,0,0
649,2022-11-11,0.0,13.5,20.6,7.2,1783.0,760.8,0,1
650,2022-11-12,0.0,13.4,19.4,7.2,17924.0,27728.149999999972,0,0
651,2022-11-13,0.0,13.9,17.8,10.6,187.0,68.14999999999998,1,0
652,2022-11-14,0.0,14.5,20.0,8.3,16470.0,24141.459999999985,0,0
653,2022-11-15,0.0,13.9,20.6,7.8,17160.0,25495.719999999976,0,0
654,2022-11-16,0.0,14.4,24.4,7.2,17754.0,26226.719999999972,0,0
655,2022-11-17,0.0,14.2,21.7,5.6,18121.0,26931.089999999975,0,0
656,2022-11-18,0.0,13.7,18.3,7.2,18786.0,27843.96999999994,0,0
657,2022-11-19,0.0,14.3,23.3,8.3,17362.0,26624.019999999946,0,0
658,2022-11-20,0.0,15.0,24.4,7.2,185.0,69.9,1,0
659,2022-11-21,0.0,15.6,24.4,7.8,17556.0,25212.409999999945,0,0
660,2022-11-22,0.0,14.5,22.2,7.2,18427.0,26114.92999999995,0,0
661,2022-11-23,0.0,13.2,21.7,6.1,17941.0,25430.78999999994,0,0
662,2022-11-24,0.0,15.3,27.8,7.2,219.0,111.5,0,1
663,2022-11-25,0.0,16.5,23.3,8.3,13922.0,20885.980000000018,0,0
664,2022-11-26,0.0,14.2,19.4,7.2,15534.0,24037.409999999963,0,0
665,2022-11-27,0.0,13.7,19.4,6.7,204.0,68.13999999999999,1,0
666,2022-11-28,0.0,15.2,17.2,13.3,15607.0,21979.45,0,0
667,2022-11-29,0.0,15.5,17.2,10.6,16568.0,24128.25999999992,0,0
668,2022-11-30,0.0,13.4,16.7,8.9,17247.0,25324.56999999995,0,0
