"zone","area","sub_area","pole","config_id","config_name","date_inventory","lat","lng","sapid"
"Downtown","Cortez Hill","1400 NINTH AVE","9-1426","9459","9 Hour Max $0.50 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.720654","-117.156392","SS-000288"
"Downtown","Cortez Hill","1400 NINTH AVE","9-1428","49382","Sunday Mode","2021-01-04","32.720715","-117.156368","SS-000288"
"Downtown","Cortez Hill","1400 NINTH AVE","9-1428","9459","9 Hour Max $0.50 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.720715","-117.156368","SS-000288"
"Downtown","Cortez Hill","1400 NINTH AVE","9-1430","49382","Sunday Mode","2021-01-04","32.720715","-117.156368","SS-000288"
"Downtown","Cortez Hill","1400 NINTH AVE","9-1430","9459","9 Hour Max $0.50 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.720715","-117.156368","SS-000288"
"Downtown","Cortez Hill","1400 NINTH AVE","9-1432","49382","Sunday Mode","2021-01-04","32.720686","-117.156414","SS-000288"
"Downtown","Cortez Hill","1400 NINTH AVE","9-1432","9459","9 Hour Max $0.50 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.720686","-117.156414","SS-000288"
"Downtown","Cortez Hill","1400 NINTH AVE","9-1434","49382","Sunday Mode","2021-01-04","32.720699","-117.156509","SS-000288"
"Downtown","Cortez Hill","1400 NINTH AVE","9-1434","9459","9 Hour Max $0.50 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.720699","-117.156509","SS-000288"
"Downtown","Cortez Hill","1400 NINTH AVE","9-1436","49382","Sunday Mode","2021-01-04","32.720707","-117.156499","SS-000288"
"Downtown","Cortez Hill","1400 NINTH AVE","9-1436","9459","9 Hour Max $0.50 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.720707","-117.156499","SS-000288"
"Downtown","Cortez Hill","1400 NINTH AVE","9-1438","49382","Sunday Mode","2021-01-04","32.720733","-117.156537","SS-000288"
"Downtown","Cortez Hill","1400 NINTH AVE","9-1438","9459","9 Hour Max $0.50 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.720733","-117.156537","SS-000288"
"Downtown","Cortez Hill","1400 NINTH AVE","9-1440","49382","Sunday Mode","2021-01-04","32.720722","-117.156537","SS-000288"
"Downtown","Cortez Hill","1400 NINTH AVE","9-1440","9459","9 Hour Max $0.50 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.720722","-117.156537","SS-000288"
"Downtown","East Village","400 NINTH AVE","9-400","13383","Single Space 2 hour meters Petco Special Event (Mobile Pay) (NFC)","2022-09-12","32.709476","-117.156588","SS-000298"
"Downtown","East Village","400 NINTH AVE","9-412","13383","Single Space 2 hour meters Petco Special Event (Mobile Pay) (NFC)","2021-08-26","32.709777","-117.156560","SS-000298"
"Downtown","East Village","400 NINTH AVE","9-412","50304","2 Hour Max $1.25 HR 8am-6pm Mon-Sat Petco Special Events (Mobile Pay) (NFC)","2021-07-06","32.709777","-117.156560","SS-000298"
"Downtown","East Village","400 NINTH AVE","9-412","49382","Sunday Mode","2021-01-04","32.709777","-117.156560","SS-000298"
"Downtown","East Village","400 NINTH AVE","9-412","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.709777","-117.156560","SS-000298"
"Downtown","East Village","400 NINTH AVE","9-414","13383","Single Space 2 hour meters Petco Special Event (Mobile Pay) (NFC)","2021-08-26","32.710085","-117.156566","SS-000298"
"Downtown","East Village","400 NINTH AVE","9-414","50304","2 Hour Max $1.25 HR 8am-6pm Mon-Sat Petco Special Events (Mobile Pay) (NFC)","2021-07-06","32.710085","-117.156566","SS-000298"
"Downtown","East Village","400 NINTH AVE","9-414","49382","Sunday Mode","2021-01-04","32.710085","-117.156566","SS-000298"
"Downtown","East Village","400 NINTH AVE","9-414","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.710085","-117.156566","SS-000298"
"Downtown","East Village","500 NINTH AVE","9-500","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.710627","-117.156573","SS-000297"
"Downtown","East Village","500 NINTH AVE","9-500E","13180","MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Sat","2019-09-17","32.000000","-117.000000","SS-000297"
"Downtown","East Village","500 NINTH AVE","9-500W","49382","Sunday Mode","2021-01-04","32.710698","-117.156565","SS-000297"
"Downtown","East Village","500 NINTH AVE","9-500W","13180","MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Sat","2019-09-19","32.710698","-117.156565","SS-000297"
"Downtown","East Village","500 NINTH AVE","9-502","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.710803","-117.156575","SS-000297"
"Downtown","East Village","500 NINTH AVE","9-504","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.710992","-117.156577","SS-000297"
"Downtown","East Village","500 NINTH AVE","9-506","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.711158","-117.156579","SS-000297"
"Downtown","East Village","500 NINTH AVE","9-520","49382","Sunday Mode","2021-01-04","32.711345","-117.156581","SS-000297"
"Downtown","East Village","500 NINTH AVE","9-520","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.711345","-117.156581","SS-000297"
"Downtown","East Village","600 NINTH AVE","9-600","49382","Sunday Mode","2021-01-04","32.711671","-117.156585","SS-000296"
"Downtown","East Village","600 NINTH AVE","9-600","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.711671","-117.156585","SS-000296"
"Downtown","East Village","600 NINTH AVE","9-600E","49382","Sunday Mode","2021-01-04","32.711868","-117.156436","SS-000296"
"Downtown","East Village","600 NINTH AVE","9-600E","13180","MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Sat","2019-09-19","32.711868","-117.156436","SS-000296"
"Downtown","East Village","600 NINTH AVE","9-600E","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2019-09-17","32.711868","-117.156436","SS-000296"
"Downtown","East Village","600 NINTH AVE","9-601","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.711772","-117.156405","SS-000296"
"Downtown","East Village","600 NINTH AVE","9-602","49382","Sunday Mode","2021-01-04","32.711870","-117.156588","SS-000296"
"Downtown","East Village","600 NINTH AVE","9-602","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.711870","-117.156588","SS-000296"
"Downtown","East Village","600 NINTH AVE","9-615","49382","Sunday Mode","2021-01-04","32.712170","-117.156411","SS-000296"
"Downtown","East Village","600 NINTH AVE","9-615","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.712170","-117.156411","SS-000296"
"Downtown","East Village","600 NINTH AVE","9-617","49382","Sunday Mode","2021-01-04","32.712269","-117.156413","SS-000296"
"Downtown","East Village","600 NINTH AVE","9-617","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.712269","-117.156413","SS-000296"
"Downtown","East Village","600 NINTH AVE","9-618","49382","Sunday Mode","2021-01-04","32.712367","-117.156596","SS-000296"
"Downtown","East Village","600 NINTH AVE","9-618","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.712367","-117.156596","SS-000296"
"Downtown","East Village","600 NINTH AVE","9-620","49382","Sunday Mode","2021-01-04","32.712466","-117.156598","SS-000296"
"Downtown","East Village","600 NINTH AVE","9-620","12494","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.712466","-117.156598","SS-000296"
"Downtown","East Village","700 NINTH AVE","9-700E","49382","Sunday Mode","2021-01-04","32.713087","-117.156452","SS-000295"
"Downtown","East Village","700 NINTH AVE","9-700E","13286","MSPM 4 Hour Max $1.25 HR 8am-6pm Mon-Sat","2019-09-24","32.713087","-117.156452","SS-000295"
"Downtown","East Village","700 NINTH AVE","9-700E","13180","MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Sat","2019-09-17","32.713087","-117.156452","SS-000295"
"Downtown","East Village","700 NINTH AVE","9-700W","49382","Sunday Mode","2021-01-04","32.713026","-117.156561","SS-000295"
"Downtown","East Village","700 NINTH AVE","9-700W","13286","MSPM 4 Hour Max $1.25 HR 8am-6pm Mon-Sat","2019-09-24","32.713026","-117.156561","SS-000295"
"Downtown","East Village","700 NINTH AVE","9-700W","13181","MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Fri","2019-09-17","32.713026","-117.156561","SS-000295"
"Downtown","East Village","700 NINTH AVE","9-702","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.712710","-117.156601","SS-000295"
"Downtown","East Village","700 NINTH AVE","9-704","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.712787","-117.156602","SS-000295"
"Downtown","East Village","700 NINTH AVE","9-706","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.712844","-117.156603","SS-000295"
"Downtown","East Village","700 NINTH AVE","9-707","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.712903","-117.156421","SS-000295"
"Downtown","East Village","700 NINTH AVE","9-708","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.712979","-117.156604","SS-000295"
"Downtown","East Village","700 NINTH AVE","9-709","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.713037","-117.156423","SS-000295"
"Downtown","East Village","700 NINTH AVE","9-710","49382","Sunday Mode","2021-01-04","32.713094","-117.156605","SS-000295"
"Downtown","East Village","700 NINTH AVE","9-710","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.713094","-117.156605","SS-000295"
"Downtown","East Village","700 NINTH AVE","9-711","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.713153","-117.156424","SS-000295"
"Downtown","East Village","700 NINTH AVE","9-712","49382","Sunday Mode","2021-01-04","32.713062","-117.156647","SS-000295"
"Downtown","East Village","700 NINTH AVE","9-713","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.713229","-117.156425","SS-000295"
"Downtown","East Village","700 NINTH AVE","9-716","49382","Sunday Mode","2021-01-04","32.713536","-117.156428","SS-000295"
"Downtown","East Village","700 NINTH AVE","9-716","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-12-09","32.713536","-117.156428","SS-000295"
"Downtown","East Village","700 NINTH AVE","9-719","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.713287","-117.156425","SS-000295"
"Downtown","East Village","700 NINTH AVE","9-720","49382","Sunday Mode","2021-01-04","32.713362","-117.156608","SS-000295"
"Downtown","East Village","700 NINTH AVE","9-720","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.713362","-117.156608","SS-000295"
"Downtown","East Village","700 NINTH AVE","9-721","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.713421","-117.156427","SS-000295"
"Downtown","East Village","700 NINTH AVE","9-723","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.713479","-117.156427","SS-000295"
"Downtown","East Village","700 NINTH AVE","9-725","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.713536","-117.156428","SS-000295"
"Downtown","East Village","800 NINTH AVE","9-800E","49382","Sunday Mode","2021-01-04","32.714132","-117.156433","SS-000294"
"Downtown","East Village","800 NINTH AVE","9-800E","13178","MSPM 4 Hour Max $1.00 HR 8am-6pm Mon-Sat","2019-09-17","32.714132","-117.156433","SS-000294"
"Downtown","East Village","800 NINTH AVE","9-800W","49382","Sunday Mode","2021-01-04","32.714286","-117.156567","SS-000294"
"Downtown","East Village","800 NINTH AVE","9-800W","13178","MSPM 4 Hour Max $1.00 HR 8am-6pm Mon-Sat","2019-09-17","32.714286","-117.156567","SS-000294"
"Downtown","East Village","800 NINTH AVE","9-803","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.713736","-117.156430","SS-000294"
"Downtown","East Village","800 NINTH AVE","9-805","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.713793","-117.156430","SS-000294"
"Downtown","East Village","800 NINTH AVE","9-807","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.713851","-117.156430","SS-000294"
"Downtown","East Village","800 NINTH AVE","9-809","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.713908","-117.156431","SS-000294"
"Downtown","East Village","800 NINTH AVE","9-810","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.713984","-117.156613","SS-000294"
"Downtown","East Village","800 NINTH AVE","9-811","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.714023","-117.156432","SS-000294"
"Downtown","East Village","800 NINTH AVE","9-812","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.714099","-117.156614","SS-000294"
"Downtown","East Village","800 NINTH AVE","9-813","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.714138","-117.156432","SS-000294"
"Downtown","East Village","800 NINTH AVE","9-814","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.714194","-117.156615","SS-000294"
"Downtown","East Village","800 NINTH AVE","9-815","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.714253","-117.156433","SS-000294"
"Downtown","East Village","800 NINTH AVE","9-816","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.714309","-117.156616","SS-000294"
"Downtown","East Village","800 NINTH AVE","9-817","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.714367","-117.156434","SS-000294"
"Downtown","East Village","800 NINTH AVE","9-818","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.714424","-117.156616","SS-000294"
"Downtown","East Village","800 NINTH AVE","9-819","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.714371","-117.156464","SS-000294"
"Downtown","East Village","800 NINTH AVE","9-820","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.714539","-117.156617","SS-000294"
"Downtown","East Village","800 NINTH AVE","9-821","14749","4 Hour Max $1.00 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.714505","-117.156499","SS-000294"
"Downtown","East Village","900 NINTH AVE","9-900E","13180","MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Sat","2022-04-26","32.715416","-117.156434","SS-000293"
"Downtown","East Village","900 NINTH AVE","9-900E","49382","Sunday Mode","2021-01-04","32.715416","-117.156434","SS-000293"
"Downtown","East Village","900 NINTH AVE","9-900E","12620","1 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2019-09-24","32.715416","-117.156434","SS-000293"
"Downtown","East Village","900 NINTH AVE","9-900W","13180","MSPM 2 Hour Max $1.25 HR 8am-6pm Mon-Sat","2022-03-23","32.715126","-117.156578","SS-000293"
"Downtown","East Village","900 NINTH AVE","9-900W","49382","Sunday Mode","2021-01-04","32.715126","-117.156578","SS-000293"
"Downtown","East Village","900 NINTH AVE","9-900W","43392","MSPM 1 Hour Max $1.25 HR 8am-6pm Mon-Sat","2019-09-24","32.715126","-117.156578","SS-000293"
"Downtown","East Village","900 NINTH AVE","9-901","49382","Sunday Mode","2021-01-04","32.714777","-117.156437","SS-000293"
"Downtown","East Village","900 NINTH AVE","9-901","12620","1 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.714777","-117.156437","SS-000293"
"Downtown","East Village","900 NINTH AVE","9-902","12620","1 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.714833","-117.156619","SS-000293"
"Downtown","East Village","900 NINTH AVE","9-903","49382","Sunday Mode","2021-01-04","32.714870","-117.156297","SS-000293"
"Downtown","East Village","900 NINTH AVE","9-903","12620","1 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.714870","-117.156297","SS-000293"
"Downtown","East Village","900 NINTH AVE","9-904","12620","1 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.714948","-117.156620","SS-000293"
"Downtown","East Village","900 NINTH AVE","9-906","12620","1 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.714986","-117.156621","SS-000293"
"Downtown","East Village","900 NINTH AVE","9-908","12620","1 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.715043","-117.156621","SS-000293"
"Downtown","East Village","900 NINTH AVE","9-910","12620","1 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.715081","-117.156621","SS-000293"
"Downtown","East Village","900 NINTH AVE","9-912","12620","1 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.715138","-117.156622","SS-000293"
"Downtown","East Village","900 NINTH AVE","9-914","12620","1 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.715195","-117.156622","SS-000293"
"Downtown","East Village","900 NINTH AVE","9-916","12620","1 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.715290","-117.156623","SS-000293"
"Downtown","East Village","900 NINTH AVE","9-920","49382","Sunday Mode","2021-01-04","32.715385","-117.156623","SS-000293"
"Downtown","East Village","900 NINTH AVE","9-920","12620","1 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.715385","-117.156623","SS-000293"
"Downtown","East Village","900 NINTH AVE","9-922","12620","1 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.715480","-117.156624","SS-000293"
"Downtown","East Village","900 NINTH AVE","9-924","12620","1 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.715538","-117.156624","SS-000293"
"Downtown","East Village","900 NINTH AVE","9-926","12620","1 Hour Max $1.25 HR 8am-6pm Mon-Sat (Mobile Pay) (NFC)","2018-11-11","32.715633","-117.156625","SS-000293"
"Downtown","Cortez Hill","800 A ST","A- 805","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.718801","-117.156657","SS-007699"
"Downtown","Cortez Hill","800 A ST","A-0801","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.718798","-117.157298","SS-007699"
"Downtown","Cortez Hill","800 A ST","A-0803","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.718798","-117.157232","SS-007699"
"Downtown","Cortez Hill","800 A ST","A-0805","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.718799","-117.157167","SS-007699"
"Downtown","Cortez Hill","800 A ST","A-0807","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.718799","-117.157035","SS-007699"
"Downtown","Cortez Hill","800 A ST","A-0809","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.718800","-117.156920","SS-007699"
"Downtown","Cortez Hill","800 A ST","A-0811","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.718800","-117.156789","SS-007699"
"Downtown","Cortez Hill","800 A ST","A-0813","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.718800","-117.156723","SS-007699"
"Downtown","Cortez Hill","800 A ST","A-0815","9000","2 Hour Max $1.25 HR 8am-6pm Mon-Sat (NFC)","2018-11-11","32.718801","-117.156657","SS-007699"
"Downtown","Cortez","800 A ST","A-800","49382","Sunday Mode","2021-01-04","32.718952","-117.157348","SS-007699"
"Downtown","Core - Columbia","800 A ST","A-800","12468","1 Hour Max $1.25 HR 8am-4pm Mon-Fri 8am-6pm Sat (NFC)","2018-11-11","32.718952","-117.157348","SS-007699"
"Downtown","Cortez","800 A ST","A-806","49382","Sunday Mode","2021-01-04","32.718953","-117.157102","SS-007699"
